Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude
4/16/2021 11:30,4/16/2021 11:45,540.0,2.0,38.0,36.0,8.5,0.0,0.0,0.0,8.5,Unknown,Taxi Affiliation Services,41.81294894,-87.61785968,41.82371281,-87.60235044
5/23/2021 14:00,5/23/2021 14:30,1340.0,11.24,8.0,68.0,29.25,0.0,0.0,0.0,29.25,Prcard,Flash Cab,41.89960211,-87.63330804,41.77719626,-87.64249753
4/9/2021 10:00,4/9/2021 10:00,184.0,0.47,8.0,8.0,4.75,2.0,0.0,0.0,7.25,Credit Card,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
1/30/2021 16:00,1/30/2021 16:30,1864.0,13.07,76.0,5.0,34.75,20.0,0.0,4.0,59.25,Credit Card,City Service,41.98026432,-87.9136246,41.94779159,-87.68383494
3/2/2021 13:00,3/2/2021 13:15,961.0,9.7,76.0,15.0,25.25,7.69,0.0,5.0,38.44,Credit Card,City Service,41.98026432,-87.9136246,41.95402765,-87.76339903
5/30/2021 10:45,5/30/2021 11:15,1440.0,12.2,33.0,51.0,31.75,0.0,0.0,0.0,31.75,Unknown,Taxi Affiliation Services,41.85718386,-87.62033462,41.69063335,-87.57005827
5/11/2021 18:00,5/11/2021 18:15,600.0,2.0,28.0,8.0,9.0,1.0,0.0,0.0,10.0,Credit Card,Chicago Independents,41.87400538,-87.66351755,41.89960211,-87.63330804
3/5/2021 8:15,3/5/2021 8:45,1306.0,8.7,56.0,30.0,23.75,0.0,0.0,0.0,23.75,Prcard,Globe Taxi,41.79259236,-87.76961545,41.83908691,-87.71400381
5/9/2021 12:15,5/9/2021 12:30,1274.0,11.99,33.0,49.0,31.75,0.0,0.0,0.0,31.75,Prcard,Flash Cab,41.85718386,-87.62033462,41.70658788,-87.62336651
1/11/2021 13:30,1/11/2021 13:30,240.0,0.0,32.0,8.0,5.5,0.0,0.0,0.0,5.5,Cash,Taxi Affiliation Services,41.87886558,-87.62519214,41.89960211,-87.63330804
3/27/2021 16:30,3/27/2021 16:45,300.0,0.5,8.0,8.0,5.5,0.0,0.0,1.0,6.5,Cash,"Taxicab Insurance Agency, LLC",41.89503345,-87.61971067,41.89250778,-87.62621491
3/5/2021 12:45,3/5/2021 13:15,1380.0,6.3,39.0,44.0,19.75,0.0,0.0,0.0,19.75,Cash,Taxi Affiliation Services,41.80891628,-87.59618334,41.74020576,-87.61596952
2/23/2021 15:00,2/23/2021 15:15,960.0,7.0,8.0,39.0,20.25,0.0,0.0,0.0,20.25,Unknown,Top Cab Affiliation,41.89960211,-87.63330804,41.80891628,-87.59618334
5/6/2021 17:30,5/6/2021 17:30,0.0,0.1,33.0,33.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.85934972,-87.61735801,41.85934972,-87.61735801
3/18/2021 18:15,3/18/2021 18:45,1814.0,17.56,76.0,28.0,43.5,9.6,0.0,4.0,57.6,Credit Card,Sun Taxi,41.97907082,-87.90303966,41.88530002,-87.64280847
2/9/2021 8:30,2/9/2021 8:30,152.0,0.41,8.0,8.0,4.5,0.0,0.0,0.0,4.5,Cash,Patriot Taxi Dba Peace Taxi Associat,41.89960211,-87.63330804,41.89960211,-87.63330804
3/17/2021 8:45,3/17/2021 8:45,295.0,1.28,8.0,8.0,6.5,0.0,0.0,0.0,6.5,Cash,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
4/10/2021 15:15,4/10/2021 15:30,628.0,3.35,35.0,40.0,11.5,0.0,0.0,0.0,11.5,Prcard,Flash Cab,41.83511799,-87.61867777,41.79235722,-87.61793138
1/16/2021 13:45,1/16/2021 13:45,235.0,0.93,41.0,39.0,5.5,0.0,0.0,0.0,5.5,Cash,Flash Cab,41.79409025,-87.59231086,41.80891628,-87.59618334
1/15/2021 10:15,1/15/2021 10:15,288.0,1.76,6.0,6.0,7.25,0.0,0.0,0.0,7.25,Cash,Flash Cab,41.9442266,-87.65599818,41.9442266,-87.65599818
5/7/2021 10:15,5/7/2021 10:30,904.0,7.96,7.0,1.0,22.0,0.0,0.0,0.0,22.0,Prcard,Flash Cab,41.92268628,-87.64948873,42.00962288,-87.67016686
4/1/2021 17:15,4/1/2021 17:15,471.0,1.2,6.0,6.0,7.0,10.0,0.0,0.0,17.5,Credit Card,Flash Cab,41.9442266,-87.65599818,41.9442266,-87.65599818
3/31/2021 12:15,3/31/2021 12:30,840.0,5.6,35.0,8.0,17.0,0.0,0.0,0.0,17.0,Cash,Taxi Affiliation Services,41.83511799,-87.61867777,41.89960211,-87.63330804
3/20/2021 10:45,3/20/2021 10:45,203.0,0.7,3.0,3.0,5.0,0.0,0.0,0.0,5.0,Prcard,Flash Cab,41.96581197,-87.65587879,41.96581197,-87.65587879
4/11/2021 11:30,4/11/2021 11:30,211.0,0.94,2.0,2.0,5.25,0.0,0.0,0.0,5.25,Cash,Flash Cab,42.00157103,-87.69501259,42.00157103,-87.69501259
3/20/2021 4:30,3/20/2021 4:45,1140.0,11.48,77.0,35.0,29.5,0.0,0.0,0.0,29.5,Prcard,Flash Cab,41.9867118,-87.66341641,41.83511799,-87.61867777
4/25/2021 10:00,4/25/2021 10:15,1262.0,5.33,77.0,14.0,16.75,2.66,0.0,1.0,22.36,Mobile,Flash Cab,41.9867118,-87.66341641,41.968069,-87.72155906
5/1/2021 17:15,5/1/2021 17:30,300.0,0.9,8.0,8.0,5.75,2.0,0.0,0.0,7.75,Credit Card,"Taxicab Insurance Agency, LLC",41.89960211,-87.63330804,41.89960211,-87.63330804
2/27/2021 14:15,2/27/2021 14:30,1020.0,0.0,38.0,32.0,17.25,0.0,0.0,0.0,17.25,Unknown,Taxi Affiliation Services,41.81294894,-87.61785968,41.87886558,-87.62519214
5/2/2021 15:30,5/2/2021 15:45,780.0,1.9,28.0,8.0,9.5,0.0,0.0,0.0,9.5,Cash,Taxi Affiliation Services,41.87925508,-87.642649,41.89250778,-87.62621491
5/30/2021 13:45,5/30/2021 14:30,2220.0,12.8,56.0,8.0,34.75,0.0,0.0,4.0,38.75,Cash,Taxi Affiliation Services,41.78599852,-87.75093429,41.89092203,-87.61886836
1/24/2021 9:15,1/24/2021 9:15,152.0,0.48,6.0,6.0,4.5,0.0,0.0,0.0,4.5,Cash,Flash Cab,41.9442266,-87.65599818,41.9442266,-87.65599818
2/11/2021 16:00,2/11/2021 16:00,480.0,1.2,8.0,8.0,6.75,2.0,0.0,0.0,8.75,Credit Card,Top Cab Affiliation,41.89960211,-87.63330804,41.89960211,-87.63330804
1/27/2021 9:15,1/27/2021 9:15,0.0,0.0,6.0,6.0,3.25,0.0,0.0,0.0,3.25,Cash,Taxi Affiliation Services,41.9442266,-87.65599818,41.9442266,-87.65599818
5/24/2021 17:30,5/24/2021 17:30,300.0,0.8,3.0,6.0,5.75,0.0,0.0,0.0,5.75,Unknown,Taxi Affiliation Services,41.96581197,-87.65587879,41.9442266,-87.65599818
2/20/2021 10:30,2/20/2021 11:00,1367.0,12.18,70.0,60.0,31.75,0.0,0.0,0.0,31.75,Prcard,Flash Cab,41.74575771,-87.7083657,41.83615016,-87.64878795
3/10/2021 18:15,3/10/2021 18:30,1200.0,3.7,28.0,33.0,13.75,0.0,0.0,0.0,13.75,Unknown,Taxi Affiliation Services,41.87400538,-87.66351755,41.85718386,-87.62033462
3/7/2021 20:15,3/7/2021 20:30,780.0,0.4,22.0,34.0,20.75,0.0,0.0,1.0,21.75,Unknown,Taxi Affiliation Services,41.92276062,-87.69915534,41.84207612,-87.63397342
4/2/2021 13:15,4/2/2021 13:30,984.0,6.05,77.0,8.0,18.25,0.0,0.0,0.0,18.25,Cash,Flash Cab,41.9867118,-87.66341641,41.89960211,-87.63330804
2/11/2021 10:00,2/11/2021 10:15,360.0,1.0,28.0,32.0,6.25,0.0,0.0,0.0,6.25,Cash,"Taxicab Insurance Agency, LLC",41.87925508,-87.642649,41.88099447,-87.63274649
2/16/2021 9:15,2/16/2021 9:30,154.0,0.41,77.0,77.0,4.25,0.0,0.0,0.0,4.25,Cash,Flash Cab,41.9867118,-87.66341641,41.9867118,-87.66341641
4/12/2021 11:15,4/12/2021 11:15,180.0,0.7,32.0,32.0,5.0,0.0,0.0,0.0,5.0,Cash,Taxi Affiliation Services,41.87886558,-87.62519214,41.87886558,-87.62519214
3/16/2021 16:45,3/16/2021 16:45,480.0,1.7,32.0,28.0,8.0,0.0,0.0,0.0,8.0,Cash,Medallion Leasin,41.87886558,-87.62519214,41.87400538,-87.66351755
4/29/2021 5:00,4/29/2021 5:15,1140.0,17.0,8.0,76.0,41.5,4.5,0.0,0.0,46.0,Credit Card,Taxi Affiliation Services,41.89960211,-87.63330804,41.98026432,-87.9136246
4/15/2021 8:30,4/15/2021 8:45,720.0,0.1,28.0,28.0,11.5,0.0,0.0,0.0,11.5,Cash,Taxi Affiliation Services,41.87400538,-87.66351755,41.87400538,-87.66351755
4/22/2021 22:15,4/22/2021 22:30,720.0,0.9,8.0,8.0,8.0,0.0,0.0,0.0,8.0,Cash,Globe Taxi,41.89960211,-87.63330804,41.89960211,-87.63330804
5/3/2021 10:45,5/3/2021 11:00,600.0,0.1,40.0,42.0,9.25,0.0,0.0,0.0,9.25,Cash,Taxi Affiliation Services,41.79235722,-87.61793138,41.77887686,-87.59492544
6/4/2021 11:45,6/4/2021 12:15,1540.0,8.81,24.0,61.0,25.25,5.15,0.0,0.0,30.9,Credit Card,Flash Cab,41.90120699,-87.67635599,41.80901825,-87.6591666
6/4/2021 14:15,6/4/2021 14:30,600.0,0.0,8.0,8.0,7.5,0.0,0.0,0.0,7.5,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
2/26/2021 19:15,2/26/2021 19:30,1020.0,4.2,41.0,67.0,14.0,0.08,0.0,0.0,14.08,Credit Card,Taxi Affiliation Services,41.79409025,-87.59231086,41.77592883,-87.66659627
3/25/2021 15:15,3/25/2021 15:15,660.0,3.7,35.0,39.0,12.0,0.0,0.0,0.0,12.0,Unknown,Taxi Affiliation Services,41.83511799,-87.61867777,41.80891628,-87.59618334
4/14/2021 15:00,4/14/2021 15:15,1020.0,7.5,31.0,69.0,21.5,0.0,0.0,0.0,21.5,Unknown,Taxi Affiliation Services,41.85026637,-87.66756931,41.7632468,-87.61613411
4/16/2021 8:45,4/16/2021 9:00,766.0,12.02,39.0,49.0,30.5,0.0,0.0,0.0,30.5,Prcard,City Service,41.80891628,-87.59618334,41.70658788,-87.62336651
5/21/2021 15:45,5/21/2021 16:30,2408.0,3.7,37.0,36.0,21.25,0.0,0.0,0.0,21.25,Prcard,Flash Cab,41.80908443,-87.63242452,41.82371281,-87.60235044
2/22/2021 12:30,2/22/2021 13:00,2006.0,11.24,69.0,8.0,34.25,0.0,0.0,0.0,34.25,Prcard,Flash Cab,41.7632468,-87.61613411,41.89960211,-87.63330804
2/12/2021 18:00,2/12/2021 18:30,1758.0,9.96,59.0,67.0,28.5,0.0,0.0,0.0,28.5,Prcard,Flash Cab,41.8299223,-87.67250265,41.77592883,-87.66659627
5/27/2021 16:30,5/27/2021 16:30,30.0,0.0,24.0,24.0,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.90120699,-87.67635599,41.90120699,-87.67635599
5/17/2021 10:30,5/17/2021 11:00,1380.0,1.0,76.0,28.0,40.5,4.0,0.0,4.0,48.5,Credit Card,Taxi Affiliation Services,41.98026432,-87.9136246,41.87400538,-87.66351755
2/19/2021 20:45,2/19/2021 21:00,780.0,6.6,28.0,6.0,18.25,3.75,0.0,0.0,22.0,Credit Card,Star North Management LLC,41.87400538,-87.66351755,41.9442266,-87.65599818
5/27/2021 13:00,5/27/2021 13:15,840.0,0.1,61.0,34.0,11.5,0.0,0.0,0.0,11.5,Unknown,Taxi Affiliation Services,41.80901825,-87.6591666,41.84207612,-87.63397342
2/4/2021 18:15,2/4/2021 18:15,300.0,0.0,6.0,6.0,5.75,0.0,0.0,0.0,5.75,Cash,Taxi Affiliation Services,41.9442266,-87.65599818,41.9442266,-87.65599818
4/1/2021 19:30,4/1/2021 20:15,2580.0,16.8,76.0,8.0,47.5,10.4,0.0,4.0,61.9,Credit Card,"Taxicab Insurance Agency, LLC",41.98026432,-87.9136246,41.89960211,-87.63330804
1/21/2021 21:30,1/21/2021 21:45,1465.0,10.89,37.0,28.0,29.5,0.0,0.0,0.0,29.5,Prcard,Flash Cab,41.80908443,-87.63242452,41.87400538,-87.66351755
6/2/2021 16:00,6/2/2021 16:15,360.0,1.3,32.0,8.0,6.75,0.0,0.0,0.0,7.25,Credit Card,Medallion Leasin,41.87886558,-87.62519214,41.89960211,-87.63330804
1/26/2021 13:30,1/26/2021 13:45,506.0,2.63,2.0,77.0,9.5,0.0,0.0,0.0,9.5,Cash,Flash Cab,42.00157103,-87.69501259,41.9867118,-87.66341641
6/1/2021 18:30,6/1/2021 18:30,428.0,1.5,28.0,8.0,7.25,0.0,0.0,0.0,9.2,Mobile,Flash Cab,41.87400538,-87.66351755,41.89960211,-87.63330804
4/2/2021 8:30,4/2/2021 9:00,1389.0,17.07,41.0,11.0,41.75,0.0,0.0,0.0,41.75,Cash,Chicago Independents,41.79409025,-87.59231086,41.97882953,-87.7711667
4/5/2021 13:00,4/5/2021 13:00,60.0,0.0,76.0,76.0,3.25,0.0,0.0,5.0,8.25,Cash,Star North Management LLC,41.98026432,-87.9136246,41.98026432,-87.9136246
4/13/2021 9:45,4/13/2021 9:45,650.0,7.62,69.0,75.0,20.5,0.0,0.0,0.0,20.5,Prcard,Flash Cab,41.7632468,-87.61613411,41.68972991,-87.6690544
5/21/2021 17:30,5/21/2021 17:45,764.0,2.68,8.0,7.0,11.0,1.65,0.0,0.0,14.6,Mobile,Flash Cab,41.89960211,-87.63330804,41.92268628,-87.64948873
4/18/2021 8:45,4/18/2021 9:00,532.0,6.4,21.0,8.0,18.0,0.0,0.0,0.0,18.0,Prcard,Patriot Taxi Dba Peace Taxi Associat,41.9386662,-87.71121059,41.89960211,-87.63330804
1/19/2021 10:00,1/19/2021 10:15,360.0,0.0,8.0,8.0,6.0,0.0,0.0,0.0,6.0,Unknown,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
3/7/2021 23:30,3/7/2021 23:45,240.0,0.8,8.0,8.0,5.75,0.0,0.0,0.0,5.75,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
2/23/2021 20:15,2/23/2021 20:15,360.0,0.0,8.0,8.0,6.5,0.0,0.0,0.0,6.5,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
1/27/2021 5:45,1/27/2021 6:45,3312.0,29.5,69.0,76.0,75.5,0.0,0.0,0.0,75.5,Cash,Flash Cab,41.7632468,-87.61613411,41.98026432,-87.9136246
3/5/2021 8:00,3/5/2021 8:15,1430.0,3.78,4.0,3.0,15.75,0.0,0.0,0.0,15.75,Cash,Flash Cab,41.97517094,-87.68751552,41.96581197,-87.65587879
5/22/2021 14:45,5/22/2021 15:00,731.0,4.22,37.0,44.0,13.25,0.0,0.0,0.0,13.25,Prcard,Flash Cab,41.80908443,-87.63242452,41.74020576,-87.61596952
3/3/2021 14:45,3/3/2021 14:45,240.0,0.7,8.0,2.0,5.25,0.0,0.0,1.0,6.25,Cash,Globe Taxi,41.89960211,-87.63330804,42.00157103,-87.69501259
5/3/2021 23:15,5/3/2021 23:15,360.0,0.0,6.0,6.0,6.5,0.0,0.0,1.0,7.5,Cash,Taxi Affiliation Services,41.9442266,-87.65599818,41.9442266,-87.65599818
4/27/2021 13:45,4/27/2021 14:00,600.0,2.0,8.0,32.0,9.0,0.0,0.0,0.0,9.0,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.87886558,-87.62519214
3/4/2021 15:30,3/4/2021 15:30,280.0,2.17,3.0,6.0,8.25,0.0,0.0,0.0,8.25,Prcard,Flash Cab,41.96581197,-87.65587879,41.9442266,-87.65599818
4/21/2021 23:00,4/21/2021 23:30,1465.0,8.53,22.0,20.0,24.5,0.0,0.0,0.0,24.5,Prcard,Flash Cab,41.92276062,-87.69915534,41.92434708,-87.73473975
6/4/2021 10:45,6/4/2021 11:00,541.0,1.42,7.0,6.0,7.5,0.0,0.0,0.0,7.5,Cash,Flash Cab,41.92268628,-87.64948873,41.9442266,-87.65599818
5/29/2021 13:15,5/29/2021 13:30,480.0,1.4,28.0,8.0,7.25,0.0,0.0,1.0,8.25,Cash,Top Cab Affiliation,41.87925508,-87.642649,41.89321636,-87.63784421
4/13/2021 17:15,4/13/2021 18:15,3720.0,13.9,28.0,39.0,43.0,0.0,0.0,0.0,43.0,Unknown,Taxi Affiliation Services,41.87400538,-87.66351755,41.80891628,-87.59618334
5/20/2021 16:45,5/20/2021 17:00,420.0,0.9,8.0,8.0,6.5,0.0,0.0,0.0,6.5,Cash,Top Cab Affiliation,41.89960211,-87.63330804,41.89960211,-87.63330804
3/2/2021 16:30,3/2/2021 16:45,1409.0,3.76,28.0,31.0,15.5,0.0,0.0,0.0,15.5,Prcard,Sun Taxi,41.87400538,-87.66351755,41.85026637,-87.66756931
2/1/2021 13:30,2/1/2021 13:45,900.0,5.0,43.0,38.0,15.5,0.0,0.0,0.0,15.5,Unknown,Star North Management LLC,41.76157791,-87.57278199,41.81294894,-87.61785968
5/24/2021 14:00,5/24/2021 14:00,445.0,1.6,32.0,8.0,7.5,0.0,0.0,0.0,7.5,Cash,Medallion Leasin,41.88498719,-87.62099291,41.90752008,-87.6266589
1/23/2021 21:45,1/23/2021 21:45,403.0,1.0,8.0,8.0,6.25,0.0,0.0,1.0,7.25,Cash,Globe Taxi,41.89960211,-87.63330804,41.89960211,-87.63330804
2/13/2021 14:15,2/13/2021 14:30,1253.0,8.98,43.0,32.0,25.0,0.0,0.0,1.0,26.0,Prcard,Flash Cab,41.76157791,-87.57278199,41.87886558,-87.62519214
1/13/2021 11:30,1/13/2021 11:45,954.0,5.35,8.0,28.0,16.5,3.0,0.0,0.0,20.0,Credit Card,Flash Cab,41.90278805,-87.62614559,41.870415,-87.67508562
1/1/2021 9:00,1/1/2021 9:00,305.0,0.98,16.0,14.0,5.75,0.0,0.0,0.0,5.75,Cash,Flash Cab,41.95358213,-87.72345239,41.968069,-87.72155906
4/26/2021 10:00,4/26/2021 10:45,2580.0,0.6,70.0,70.0,31.25,0.0,0.0,0.0,31.25,Unknown,Taxi Affiliation Services,41.74575771,-87.7083657,41.74575771,-87.7083657
4/24/2021 12:15,4/24/2021 12:45,2561.0,14.69,8.0,71.0,40.75,0.0,0.0,0.0,40.75,Prcard,Flash Cab,41.89960211,-87.63330804,41.74420515,-87.65630599
5/30/2021 14:30,5/30/2021 14:45,1080.0,7.2,32.0,41.0,21.25,0.0,0.0,0.0,21.25,Cash,Blue Ribbon Taxi Association Inc.,41.87886558,-87.62519214,41.79409025,-87.59231086
5/9/2021 17:30,5/9/2021 17:45,599.0,1.64,32.0,8.0,8.0,0.0,0.0,1.0,9.0,Cash,Globe Taxi,41.87886558,-87.62519214,41.89960211,-87.63330804
2/18/2021 17:30,2/18/2021 18:00,1200.0,7.2,8.0,4.0,20.75,6.35,0.0,0.0,27.1,Credit Card,KOAM Taxi Association,41.89960211,-87.63330804,41.97517094,-87.68751552
5/29/2021 15:30,5/29/2021 15:30,19.0,0.0,4.0,4.0,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.97517094,-87.68751552,41.97517094,-87.68751552
5/2/2021 17:15,5/2/2021 17:15,234.0,0.53,8.0,32.0,5.0,0.0,0.0,1.0,6.0,Cash,Sun Taxi,41.89250778,-87.62621491,41.88099447,-87.63274649
5/9/2021 15:00,5/9/2021 15:15,863.0,3.21,8.0,28.0,12.0,0.0,0.0,0.0,12.0,Cash,City Service,41.89960211,-87.63330804,41.87400538,-87.66351755
1/27/2021 11:15,1/27/2021 11:15,259.0,0.61,6.0,6.0,5.0,0.0,0.0,0.0,5.0,Cash,Flash Cab,41.9442266,-87.65599818,41.9442266,-87.65599818
3/27/2021 19:00,3/27/2021 19:15,660.0,0.2,28.0,28.0,6.5,0.0,0.0,0.0,6.5,No Charge,Star North Management LLC,41.87400538,-87.66351755,41.87400538,-87.66351755
1/28/2021 8:00,1/28/2021 8:15,1435.0,13.38,6.0,35.0,35.25,0.0,0.0,0.0,35.25,Prcard,Flash Cab,41.9442266,-87.65599818,41.83511799,-87.61867777
3/8/2021 13:30,3/8/2021 13:30,0.0,0.0,33.0,33.0,3.25,0.0,0.0,0.0,3.25,Cash,Blue Ribbon Taxi Association Inc.,41.85718386,-87.62033462,41.85718386,-87.62033462
1/5/2021 14:00,1/5/2021 14:15,1153.0,5.82,7.0,28.0,17.25,0.0,0.0,0.0,17.25,Prcard,Flash Cab,41.92268628,-87.64948873,41.87400538,-87.66351755
1/29/2021 11:45,1/29/2021 13:00,4080.0,0.0,19.0,4.0,33.5,0.0,0.0,0.0,33.5,Unknown,Taxi Affiliation Services,41.92726096,-87.76550161,41.97517094,-87.68751552
3/5/2021 15:45,3/5/2021 16:15,2220.0,15.9,24.0,76.0,40.25,0.0,0.0,0.0,40.25,Cash,Taxi Affiliation Services,41.90120699,-87.67635599,41.98026432,-87.9136246
3/31/2021 17:30,3/31/2021 17:45,660.0,1.7,8.0,32.0,8.75,0.0,0.0,0.0,8.75,Cash,Medallion Leasin,41.89915561,-87.62621053,41.88498719,-87.62099291
5/31/2021 19:00,5/31/2021 19:00,360.0,1.1,32.0,8.0,6.25,0.0,0.0,2.0,8.25,Cash,Star North Management LLC,41.87886558,-87.62519214,41.89960211,-87.63330804
1/18/2021 8:45,1/18/2021 8:45,180.0,0.6,32.0,32.0,4.75,1.0,0.0,0.0,6.25,Credit Card,Medallion Leasin,41.88099447,-87.63274649,41.88099447,-87.63274649
4/2/2021 18:00,4/2/2021 18:15,1560.0,0.0,32.0,42.0,29.0,2.0,0.0,0.0,31.0,Credit Card,Taxi Affiliation Services,41.87886558,-87.62519214,41.77887686,-87.59492544
3/3/2021 9:30,3/3/2021 10:00,1321.0,13.17,10.0,28.0,33.5,0.0,0.0,0.0,33.5,Prcard,Flash Cab,41.9850151,-87.80453201,41.87400538,-87.66351755
4/28/2021 10:45,4/28/2021 11:15,1915.0,9.64,8.0,1.0,29.25,0.0,0.0,0.0,29.25,Prcard,Flash Cab,41.89960211,-87.63330804,42.00962288,-87.67016686
5/22/2021 20:15,5/22/2021 20:30,60.0,0.3,35.0,37.0,4.0,0.0,0.0,0.0,4.0,Cash,Taxi Affiliation Services,41.83511799,-87.61867777,41.80908443,-87.63242452
3/25/2021 17:30,3/25/2021 17:45,1140.0,0.2,8.0,35.0,15.5,0.0,0.0,0.0,15.5,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.83511799,-87.61867777
4/12/2021 18:00,4/12/2021 18:30,2280.0,0.5,38.0,28.0,29.0,0.0,0.0,0.0,29.0,Unknown,Taxi Affiliation Services,41.81294894,-87.61785968,41.87400538,-87.66351755
4/25/2021 12:15,4/25/2021 12:45,1564.0,16.48,76.0,8.0,40.75,6.79,0.0,4.0,52.04,Credit Card,Flash Cab,41.98026432,-87.9136246,41.89960211,-87.63330804
1/29/2021 12:45,1/29/2021 13:00,1040.0,11.76,44.0,28.0,29.75,0.0,0.0,0.0,29.75,Prcard,Flash Cab,41.74020576,-87.61596952,41.87400538,-87.66351755
3/10/2021 11:15,3/10/2021 11:30,480.0,1.2,28.0,28.0,7.0,3.0,0.0,0.0,10.0,Credit Card,Taxi Affiliation Services,41.87400538,-87.66351755,41.87400538,-87.66351755
2/2/2021 17:30,2/2/2021 17:45,205.0,0.45,6.0,6.0,4.75,0.0,0.0,0.0,4.75,Cash,Flash Cab,41.9442266,-87.65599818,41.9442266,-87.65599818
4/27/2021 11:45,4/27/2021 12:00,1260.0,8.9,16.0,32.0,25.0,0.0,0.0,0.0,25.0,Unknown,Taxi Affiliation Services,41.95358213,-87.72345239,41.87886558,-87.62519214
3/24/2021 12:45,3/24/2021 13:00,504.0,1.48,8.0,8.0,7.5,0.0,0.0,0.0,7.5,Cash,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
2/11/2021 10:45,2/11/2021 10:45,600.0,1.7,7.0,22.0,8.0,4.0,0.0,0.0,12.0,Credit Card,Taxi Affiliation Services,41.92268628,-87.64948873,41.92276062,-87.69915534
3/22/2021 14:00,3/22/2021 14:15,647.0,1.94,28.0,8.0,9.25,0.0,0.0,0.0,9.25,Prcard,Flash Cab,41.87400538,-87.66351755,41.89960211,-87.63330804
5/23/2021 11:30,5/23/2021 12:00,2280.0,1.3,24.0,76.0,55.25,0.0,0.0,8.0,63.25,Cash,Taxi Affiliation Services,41.90120699,-87.67635599,41.98026432,-87.9136246
4/18/2021 20:45,4/18/2021 21:15,1469.0,15.85,76.0,7.0,40.25,3.0,0.0,4.0,47.75,Credit Card,Sun Taxi,41.98026432,-87.9136246,41.92268628,-87.64948873
5/19/2021 17:00,5/19/2021 17:15,900.0,2.8,56.0,63.0,11.5,0.0,0.0,5.0,16.5,Cash,Choice Taxi Association,41.79259236,-87.76961545,41.79543063,-87.69643523
1/6/2021 17:15,1/6/2021 18:00,2400.0,17.6,76.0,8.0,45.25,3.0,0.0,4.0,52.25,Credit Card,Top Cab Affiliation,41.98026432,-87.9136246,41.89960211,-87.63330804
5/17/2021 14:15,5/17/2021 14:30,1310.0,8.5,44.0,36.0,23.75,4.85,0.0,0.0,28.6,Prcard,Flash Cab,41.74020576,-87.61596952,41.82371281,-87.60235044
4/22/2021 23:30,4/22/2021 23:45,1188.0,11.4,28.0,77.0,30.0,0.0,0.0,0.0,30.0,Prcard,Flash Cab,41.87400538,-87.66351755,41.9867118,-87.66341641
2/26/2021 20:00,2/26/2021 20:15,660.0,0.0,8.0,6.0,12.25,2.55,0.0,0.0,14.8,Credit Card,"Taxicab Insurance Agency, LLC",41.89960211,-87.63330804,41.9442266,-87.65599818
2/23/2021 15:30,2/23/2021 15:30,420.0,0.1,33.0,28.0,7.75,0.0,0.0,0.0,7.75,Unknown,Taxi Affiliation Services,41.85718386,-87.62033462,41.87400538,-87.66351755
4/1/2021 15:15,4/1/2021 16:00,2644.0,18.29,76.0,11.0,47.0,0.0,0.0,5.0,52.5,Credit Card,Sun Taxi,41.98026432,-87.9136246,41.97882953,-87.7711667
1/21/2021 13:45,1/21/2021 13:45,310.0,1.15,8.0,8.0,6.25,0.0,0.0,0.0,6.25,Cash,24 Seven Taxi,41.89503345,-87.61971067,41.89503345,-87.61971067
4/26/2021 12:00,4/26/2021 12:15,1454.0,11.31,43.0,8.0,42.89,0.0,0.0,0.0,42.89,Cash,Flash Cab,41.76157791,-87.57278199,41.89960211,-87.63330804
1/1/2021 12:15,1/1/2021 12:30,1177.0,12.2,37.0,53.0,31.25,0.0,0.0,0.0,31.25,Prcard,Flash Cab,41.80908443,-87.63242452,41.6738199,-87.63573978
5/24/2021 5:45,5/24/2021 5:45,2.0,0.02,4.0,4.0,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.97517094,-87.68751552,41.97517094,-87.68751552
4/3/2021 8:45,4/3/2021 8:45,120.0,0.0,76.0,76.0,3.75,0.0,0.0,0.0,3.75,Cash,Taxi Affiliation Services,41.98026432,-87.9136246,41.98026432,-87.9136246
5/29/2021 10:45,5/29/2021 11:15,2199.0,12.9,56.0,8.0,36.0,5.0,0.0,4.0,45.5,Credit Card,Medallion Leasin,41.79259236,-87.76961545,41.89960211,-87.63330804
