Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude
4/28/2021 8:15,4/28/2021 8:30,720.0,2.6,28.0,8.0,9.5,0.0,0.0,0.0,9.5,Cash,"Taxicab Insurance Agency, LLC",41.87925508,-87.642649,41.89503345,-87.61971067
4/13/2021 11:30,4/13/2021 12:00,1500.0,5.7,2.0,11.0,19.0,0.0,0.0,0.0,19.0,Cash,Taxi Affiliation Services,42.00157103,-87.69501259,41.97882953,-87.7711667
5/20/2021 15:15,5/20/2021 15:30,1140.0,9.3,46.0,35.0,24.25,0.0,0.0,0.0,24.25,Unknown,Taxi Affiliation Services,41.74124273,-87.5514282,41.83511799,-87.61867777
5/22/2021 20:00,5/22/2021 20:00,5.0,0.01,6.0,6.0,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.9442266,-87.65599818,41.9442266,-87.65599818
1/18/2021 15:15,1/18/2021 16:00,2841.0,7.81,8.0,8.0,27.75,0.0,0.0,0.0,27.75,Prcard,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
2/4/2021 1:45,2/4/2021 2:00,660.0,2.8,8.0,24.0,10.75,0.0,0.0,0.0,10.75,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.90120699,-87.67635599
5/4/2021 18:30,5/4/2021 19:30,3780.0,8.2,1.0,2.0,30.0,0.0,0.0,0.0,30.0,Unknown,Taxi Affiliation Services,42.00962288,-87.67016686,42.00157103,-87.69501259
5/1/2021 0:30,5/1/2021 0:45,712.0,3.83,6.0,24.0,12.75,2.0,0.0,0.0,16.7,Mobile,City Service,41.9442266,-87.65599818,41.90120699,-87.67635599
2/28/2021 11:00,2/28/2021 11:30,1821.0,10.52,25.0,7.0,30.0,4.58,0.0,0.0,34.58,Prcard,Flash Cab,41.89060885,-87.75604671,41.92268628,-87.64948873
5/19/2021 12:30,5/19/2021 12:30,480.0,1.8,41.0,41.0,7.5,0.0,0.0,0.0,7.5,Unknown,Taxi Affiliation Services,41.79409025,-87.59231086,41.79409025,-87.59231086
3/8/2021 12:15,3/8/2021 12:45,1313.0,11.76,43.0,31.0,31.25,0.0,0.0,0.0,31.25,Prcard,Flash Cab,41.76157791,-87.57278199,41.85026637,-87.66756931
3/4/2021 19:45,3/4/2021 19:45,237.0,0.57,8.0,8.0,5.0,0.0,0.0,0.0,5.0,Cash,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
1/6/2021 9:30,1/6/2021 9:45,1020.0,7.2,39.0,44.0,20.5,0.0,0.0,0.0,20.5,Unknown,Taxi Affiliation Services,41.80891628,-87.59618334,41.74020576,-87.61596952
4/18/2021 17:15,4/18/2021 17:30,1392.0,16.85,76.0,,41.5,14.0,0.0,14.0,70.0,Credit Card,Flash Cab,41.98026432,-87.9136246,,
3/26/2021 15:15,3/26/2021 15:30,480.0,1.6,8.0,28.0,8.0,3.0,0.0,1.0,12.0,Credit Card,"Taxicab Insurance Agency, LLC",41.89250778,-87.62621491,41.87925508,-87.642649
5/10/2021 20:45,5/10/2021 21:00,1109.0,10.51,28.0,77.0,28.25,0.0,0.0,0.0,28.25,Prcard,Flash Cab,41.87400538,-87.66351755,41.9867118,-87.66341641
1/18/2021 22:45,1/18/2021 22:45,355.0,0.8,8.0,8.0,5.5,0.0,0.0,1.0,6.5,Cash,Medallion Leasin,41.89960211,-87.63330804,41.89960211,-87.63330804
4/26/2021 14:30,4/26/2021 14:45,905.0,6.51,32.0,29.0,18.75,0.0,0.0,0.0,18.75,Prcard,City Service,41.87886558,-87.62519214,41.86019002,-87.7172201
5/4/2021 14:15,5/4/2021 14:45,1360.0,3.8,,49.0,14.75,0.0,0.0,0.0,14.75,Prcard,City Service,,,41.70658788,-87.62336651
5/7/2021 11:45,5/7/2021 11:45,240.0,0.4,8.0,8.0,4.75,0.0,0.0,0.0,4.75,Unknown,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
5/11/2021 23:00,5/11/2021 23:15,1020.0,5.8,76.0,,18.25,0.0,0.0,5.0,23.25,Cash,Taxi Affiliation Services,41.98026432,-87.9136246,,
5/24/2021 23:30,5/25/2021 0:15,2280.0,25.4,76.0,41.0,60.0,8.0,0.0,5.0,73.0,Credit Card,"Taxicab Insurance Agency, LLC",41.98026432,-87.9136246,41.79409025,-87.59231086
3/17/2021 14:45,3/17/2021 15:00,1440.0,4.4,76.0,76.0,19.0,0.0,0.0,2.0,21.0,Cash,"Taxicab Insurance Agency, LLC",41.98026432,-87.9136246,41.98026432,-87.9136246
3/4/2021 18:45,3/4/2021 19:00,960.0,5.3,28.0,5.0,15.75,4.05,0.0,0.0,19.8,Credit Card,Taxi Affiliation Services,41.87400538,-87.66351755,41.94779159,-87.68383494
5/2/2021 23:15,5/2/2021 23:15,457.0,2.81,6.0,5.0,10.0,0.0,0.0,0.0,10.0,Cash,Flash Cab,41.9442266,-87.65599818,41.94779159,-87.68383494
5/9/2021 23:45,5/10/2021 0:00,1440.0,14.3,76.0,3.0,36.25,10.15,0.0,4.0,50.4,Credit Card,U Taxicab,41.98026432,-87.9136246,41.96581197,-87.65587879
5/7/2021 18:30,5/7/2021 19:45,4500.0,20.9,33.0,76.0,53.0,16.05,0.0,0.0,69.05,Credit Card,Taxi Affiliation Services,41.85718386,-87.62033462,41.98026432,-87.9136246
1/3/2021 16:15,1/3/2021 16:45,1200.0,13.2,56.0,8.0,33.5,8.0,0.0,4.0,45.5,Credit Card,Taxi Affiliation Services,41.79259236,-87.76961545,41.89960211,-87.63330804
4/22/2021 13:30,4/22/2021 13:45,1020.0,10.5,39.0,75.0,27.75,0.0,0.0,0.0,27.75,Unknown,Taxi Affiliation Services,41.80891628,-87.59618334,41.68972991,-87.6690544
5/7/2021 17:00,5/7/2021 17:45,2699.0,9.88,33.0,25.0,29.25,0.0,0.0,0.0,29.25,Prcard,Flash Cab,41.85718386,-87.62033462,41.89060885,-87.75604671
4/21/2021 8:15,4/21/2021 8:45,1920.0,17.7,8.0,76.0,44.0,8.0,0.0,0.0,52.0,Credit Card,Star North Management LLC,41.89960211,-87.63330804,41.98026432,-87.9136246
3/26/2021 10:00,3/26/2021 10:15,1380.0,10.0,45.0,33.0,27.5,0.0,0.0,0.0,27.5,Unknown,Taxi Affiliation Services,41.74419954,-87.58634832,41.85718386,-87.62033462
5/31/2021 13:45,5/31/2021 14:00,1200.0,0.8,56.0,41.0,34.5,9.75,0.0,4.0,48.25,Credit Card,Taxi Affiliation Services,41.78599852,-87.75093429,41.79050626,-87.58314372
4/23/2021 15:00,4/23/2021 15:00,330.0,0.92,8.0,8.0,6.0,1.0,0.0,0.0,7.5,Credit Card,Sun Taxi,41.89960211,-87.63330804,41.89960211,-87.63330804
4/19/2021 13:30,4/19/2021 13:45,367.0,1.33,6.0,6.0,6.75,0.0,0.0,0.0,6.75,Cash,Flash Cab,41.9442266,-87.65599818,41.9442266,-87.65599818
1/25/2021 13:00,1/25/2021 13:00,33.0,0.19,16.0,16.0,3.5,0.0,0.0,0.0,3.5,Cash,Flash Cab,41.95358213,-87.72345239,41.95358213,-87.72345239
5/1/2021 20:30,5/1/2021 20:45,420.0,1.8,8.0,24.0,8.0,0.0,0.0,0.0,8.0,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.90120699,-87.67635599
4/29/2021 11:30,4/29/2021 11:45,642.0,1.76,3.0,6.0,8.5,0.0,0.0,1.0,9.5,Cash,Flash Cab,41.96581197,-87.65587879,41.9442266,-87.65599818
1/29/2021 10:30,1/29/2021 10:45,480.0,1.3,43.0,43.0,7.0,0.0,0.0,0.0,7.0,Unknown,Taxi Affiliation Services,41.76157791,-87.57278199,41.76157791,-87.57278199
4/12/2021 13:15,4/12/2021 13:30,1506.0,11.2,33.0,2.0,30.0,0.0,0.0,0.0,30.0,Prcard,Flash Cab,41.85718386,-87.62033462,42.00157103,-87.69501259
2/25/2021 15:00,2/25/2021 15:00,219.0,0.59,6.0,7.0,4.75,2.0,0.0,0.0,7.25,Credit Card,Flash Cab,41.9442266,-87.65599818,41.92268628,-87.64948873
3/26/2021 16:45,3/26/2021 17:15,1680.0,6.7,69.0,51.0,20.5,0.0,0.0,0.0,20.5,Unknown,Taxi Affiliation Services,41.7632468,-87.61613411,41.69063335,-87.57005827
4/28/2021 15:30,4/28/2021 15:45,406.0,2.13,8.0,6.0,8.5,4.0,0.0,0.0,13.0,Credit Card,Sun Taxi,41.89960211,-87.63330804,41.9442266,-87.65599818
6/3/2021 11:00,6/3/2021 11:30,1560.0,18.8,32.0,76.0,45.75,0.0,0.0,0.0,45.75,Cash,Blue Ribbon Taxi Association Inc.,41.87740612,-87.62197165,41.97907082,-87.90303966
1/5/2021 10:30,1/5/2021 10:45,1073.0,12.0,32.0,10.0,31.0,0.0,0.0,0.0,31.0,Prcard,Flash Cab,41.87886558,-87.62519214,41.9850151,-87.80453201
5/6/2021 18:45,5/6/2021 19:00,540.0,1.9,32.0,8.0,8.25,1.5,0.0,0.0,9.75,Credit Card,"Taxicab Insurance Agency, LLC",41.87886558,-87.62519214,41.89960211,-87.63330804
4/15/2021 10:15,4/15/2021 10:30,452.0,1.17,8.0,8.0,7.0,0.0,0.0,0.0,7.0,Prcard,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
1/21/2021 18:00,1/21/2021 18:00,480.0,3.0,8.0,6.0,10.5,0.0,0.0,0.0,10.5,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.9442266,-87.65599818
4/29/2021 14:45,4/29/2021 15:00,81.0,8.34,28.0,28.0,23.75,0.0,0.0,0.0,23.75,Prcard,Flash Cab,41.87400538,-87.66351755,41.87400538,-87.66351755
5/26/2021 10:30,5/26/2021 10:45,1080.0,4.5,38.0,28.0,15.5,0.0,0.0,0.0,15.5,Cash,Taxi Affiliation Services,41.81294894,-87.61785968,41.87400538,-87.66351755
4/28/2021 22:15,4/28/2021 22:45,1518.0,17.97,76.0,8.0,44.25,12.19,0.0,4.0,60.94,Credit Card,Flash Cab,41.98026432,-87.9136246,41.89960211,-87.63330804
5/18/2021 14:15,5/18/2021 14:30,315.0,0.6,77.0,77.0,5.5,0.0,0.0,0.0,5.5,Cash,Flash Cab,41.9867118,-87.66341641,41.9867118,-87.66341641
3/28/2021 18:00,3/28/2021 18:00,718.0,3.94,28.0,27.0,13.0,0.0,0.0,0.0,13.0,Prcard,Flash Cab,41.87400538,-87.66351755,41.8789145,-87.70589713
3/25/2021 15:45,3/25/2021 16:15,2264.0,7.99,22.0,1.0,25.0,3.82,0.0,0.0,29.32,Credit Card,Flash Cab,41.92276062,-87.69915534,42.00962288,-87.67016686
5/13/2021 13:00,5/13/2021 13:30,1822.0,16.37,76.0,8.0,40.5,6.68,0.0,4.0,51.18,Mobile,Sun Taxi,41.98026432,-87.9136246,41.89960211,-87.63330804
1/7/2021 13:30,1/7/2021 13:45,1338.0,9.5,28.0,28.0,27.0,0.0,0.0,1.0,28.5,Credit Card,City Service,41.87400538,-87.66351755,41.87400538,-87.66351755
4/16/2021 10:00,4/16/2021 10:15,1400.0,6.01,29.0,,19.0,0.0,0.0,0.0,19.0,Prcard,Flash Cab,41.86019002,-87.7172201,,
5/14/2021 20:00,5/14/2021 20:00,168.0,0.58,28.0,28.0,4.75,0.0,0.0,1.0,5.75,Cash,Flash Cab,41.87400538,-87.66351755,41.87400538,-87.66351755
1/25/2021 17:30,1/25/2021 18:00,1860.0,11.0,8.0,40.0,31.25,0.0,0.0,0.0,31.25,Unknown,Taxi Affiliation Services,41.89960211,-87.63330804,41.79235722,-87.61793138
3/23/2021 17:30,3/23/2021 18:00,1191.0,14.6,76.0,,36.25,12.05,1.5,22.0,72.3,Credit Card,City Service,41.97907082,-87.90303966,,
1/25/2021 12:00,1/25/2021 12:00,143.0,0.37,5.0,5.0,4.25,0.0,0.0,0.0,4.25,Cash,Flash Cab,41.94779159,-87.68383494,41.94779159,-87.68383494
1/28/2021 18:00,1/28/2021 18:15,420.0,0.1,32.0,8.0,8.25,0.0,0.0,0.0,8.25,Cash,Taxi Affiliation Services,41.87886558,-87.62519214,41.89960211,-87.63330804
4/1/2021 16:45,4/1/2021 16:45,60.0,0.4,8.0,8.0,3.75,0.0,0.0,0.0,3.75,Cash,"Taxicab Insurance Agency, LLC",41.89915561,-87.62621053,41.89250778,-87.62621491
5/19/2021 15:00,5/19/2021 15:15,945.0,2.61,8.0,8.0,11.25,0.0,0.0,0.0,11.25,Cash,Flash Cab,41.89960211,-87.63330804,41.89960211,-87.63330804
4/4/2021 8:30,4/4/2021 8:45,780.0,0.4,2.0,8.0,21.75,0.0,0.0,0.0,21.75,Cash,Taxi Affiliation Services,42.00157103,-87.69501259,41.89960211,-87.63330804
4/2/2021 16:30,4/2/2021 16:45,1511.0,3.28,7.0,8.0,16.5,0.0,0.0,0.0,16.5,Prcard,Patriot Taxi Dba Peace Taxi Associat,41.92268628,-87.64948873,41.89960211,-87.63330804
2/10/2021 9:15,2/10/2021 9:15,534.0,2.33,3.0,6.0,9.25,0.0,0.0,0.0,9.25,Cash,Flash Cab,41.96581197,-87.65587879,41.9442266,-87.65599818
2/18/2021 19:30,2/18/2021 19:45,1020.0,0.2,8.0,5.0,14.25,2.95,0.0,0.0,17.2,Credit Card,Taxi Affiliation Services,41.89960211,-87.63330804,41.94779159,-87.68383494
3/2/2021 12:00,3/2/2021 12:30,1980.0,10.1,28.0,33.0,30.25,0.0,0.0,0.0,30.25,Unknown,Taxi Affiliation Services,41.87400538,-87.66351755,41.85718386,-87.62033462
2/8/2021 11:00,2/8/2021 11:30,1688.0,10.61,72.0,35.0,30.5,0.0,0.0,0.0,30.5,Prcard,Flash Cab,41.71314861,-87.67507531,41.83511799,-87.61867777
5/5/2021 17:30,5/5/2021 17:30,300.0,0.6,8.0,8.0,5.25,0.0,0.0,0.0,5.25,Cash,Medallion Leasin,41.89503345,-87.61971067,41.89250778,-87.62621491
5/29/2021 12:30,5/29/2021 12:45,480.0,1.5,28.0,8.0,7.75,3.0,0.0,1.0,11.75,Credit Card,"Taxicab Insurance Agency, LLC",41.87400538,-87.66351755,41.89960211,-87.63330804
5/1/2021 21:15,5/1/2021 21:30,521.0,1.67,24.0,7.0,8.0,0.0,0.0,1.0,9.0,Cash,Flash Cab,41.90120699,-87.67635599,41.92268628,-87.64948873
3/17/2021 9:00,3/17/2021 9:15,960.0,7.0,39.0,32.0,20.0,0.0,0.0,0.0,20.0,Cash,Taxi Affiliation Services,41.80891628,-87.59618334,41.87886558,-87.62519214
5/31/2021 22:45,5/31/2021 23:00,1080.0,8.5,56.0,74.0,23.25,0.0,0.0,5.0,28.25,Cash,Star North Management LLC,41.79259236,-87.76961545,41.69487897,-87.7131925
1/29/2021 8:45,1/29/2021 8:45,420.0,1.7,33.0,32.0,7.75,0.0,0.0,0.0,7.75,Cash,Taxi Affiliation Services,41.85934972,-87.61735801,41.88099447,-87.63274649
2/26/2021 18:15,2/26/2021 19:00,2323.0,13.65,28.0,70.0,38.0,0.0,0.0,0.0,38.0,Prcard,Flash Cab,41.87400538,-87.66351755,41.74575771,-87.7083657
5/29/2021 7:15,5/29/2021 7:45,1320.0,0.7,15.0,76.0,30.75,0.0,0.0,1.0,31.75,Cash,Taxi Affiliation Services,41.95402765,-87.76339903,41.98026432,-87.9136246
2/15/2021 12:15,2/15/2021 12:45,1980.0,0.3,46.0,71.0,20.0,0.0,0.0,0.0,20.0,Unknown,Taxi Affiliation Services,41.74124273,-87.5514282,41.74420515,-87.65630599
3/30/2021 12:00,3/30/2021 12:15,360.0,0.8,8.0,8.0,5.75,0.0,0.0,0.0,5.75,Unknown,"Taxicab Insurance Agency, LLC",41.89503345,-87.61971067,41.89204214,-87.63186395
4/12/2021 9:45,4/12/2021 10:00,663.0,2.1,28.0,8.0,9.25,2.0,0.0,0.0,11.75,Credit Card,Medallion Leasin,41.87400538,-87.66351755,41.89960211,-87.63330804
6/2/2021 13:45,6/2/2021 14:30,2358.0,9.94,7.0,38.0,31.25,0.0,0.0,0.0,31.25,Prcard,Flash Cab,41.92268628,-87.64948873,41.81294894,-87.61785968
1/30/2021 3:45,1/30/2021 4:00,629.0,6.08,3.0,8.0,17.25,0.0,0.0,0.0,17.25,Prcard,Flash Cab,41.96581197,-87.65587879,41.89960211,-87.63330804
3/23/2021 18:00,3/23/2021 18:15,535.0,5.05,76.0,76.0,14.75,6.0,0.0,4.0,25.25,Credit Card,City Service,41.98026432,-87.9136246,41.98026432,-87.9136246
5/11/2021 17:45,5/11/2021 17:45,5.0,0.03,35.0,35.0,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.84201118,-87.62203646,41.84201118,-87.62203646
5/21/2021 20:30,5/21/2021 20:30,660.0,1.5,8.0,28.0,8.0,0.0,0.0,1.0,9.0,Cash,Taxi Affiliation Services,41.89250778,-87.62621491,41.88528132,-87.6572332
1/29/2021 19:00,1/29/2021 19:45,2220.0,4.9,70.0,66.0,21.25,0.0,0.0,0.0,21.25,Unknown,Taxi Affiliation Services,41.74575771,-87.7083657,41.77184852,-87.69566634
1/31/2021 18:00,1/31/2021 18:45,2747.0,25.3,56.0,,61.75,13.45,0.0,5.0,80.7,Credit Card,Flash Cab,41.79259236,-87.76961545,,
2/1/2021 14:00,2/1/2021 14:00,552.0,3.73,77.0,3.0,12.25,0.0,0.0,0.0,12.25,Prcard,Flash Cab,41.9867118,-87.66341641,41.96581197,-87.65587879
2/24/2021 13:00,2/24/2021 13:15,1368.0,5.65,23.0,6.0,18.25,0.0,0.0,0.0,18.25,Cash,Flash Cab,41.9000696,-87.72091824,41.9442266,-87.65599818
2/15/2021 11:00,2/15/2021 11:30,1560.0,7.5,32.0,6.0,22.75,0.0,0.0,0.0,22.75,Cash,Taxi Affiliation Services,41.87886558,-87.62519214,41.9442266,-87.65599818
3/20/2021 16:00,3/20/2021 16:45,2447.0,5.33,38.0,60.0,27.0,0.0,0.0,0.0,27.0,Prcard,Patriot Taxi Dba Peace Taxi Associat,41.81294894,-87.61785968,41.83615016,-87.64878795
1/25/2021 16:00,1/25/2021 16:00,240.0,1.0,8.0,32.0,5.75,0.0,0.0,1.0,6.75,Cash,Taxi Affiliation Services,41.89960211,-87.63330804,41.87886558,-87.62519214
1/22/2021 14:15,1/22/2021 14:30,720.0,3.6,32.0,60.0,13.25,0.0,0.0,0.0,13.25,Cash,Taxi Affiliation Services,41.87886558,-87.62519214,41.83615016,-87.64878795
5/13/2021 13:15,5/13/2021 13:45,1800.0,12.5,56.0,8.0,33.25,0.0,0.0,4.0,37.25,Cash,Medallion Leasin,41.78599852,-87.75093429,41.89250778,-87.62621491
4/3/2021 17:15,4/3/2021 17:45,1669.0,12.5,56.0,8.0,33.75,7.65,0.0,4.0,45.9,Credit Card,Medallion Leasin,41.79259236,-87.76961545,41.89960211,-87.63330804
4/2/2021 11:15,4/2/2021 11:30,848.0,3.37,71.0,,12.25,0.0,0.0,0.0,12.25,Prcard,Flash Cab,41.74420515,-87.65630599,,
2/19/2021 20:45,2/19/2021 21:00,1477.0,10.69,61.0,8.0,29.0,0.0,0.0,0.0,29.0,Cash,Flash Cab,41.80901825,-87.6591666,41.89960211,-87.63330804
2/26/2021 8:30,2/26/2021 8:45,600.0,1.5,8.0,32.0,8.75,0.0,0.0,0.0,8.75,Cash,Top Cab Affiliation,41.89503345,-87.61971067,41.88099447,-87.63274649
1/11/2021 10:45,1/11/2021 10:45,422.0,1.73,43.0,42.0,7.5,0.0,0.0,0.0,7.5,Prcard,Flash Cab,41.76157791,-87.57278199,41.77887686,-87.59492544
2/9/2021 9:30,2/9/2021 9:45,60.0,0.1,13.0,13.0,3.5,0.0,0.0,0.0,3.5,Cash,Taxi Affiliation Services,41.98363631,-87.72358319,41.98363631,-87.72358319
1/20/2021 12:45,1/20/2021 12:45,300.0,1.2,8.0,32.0,6.5,0.0,0.0,0.0,6.5,Cash,Top Cab Affiliation,41.89503345,-87.61971067,41.88498719,-87.62099291
4/7/2021 18:00,4/7/2021 18:15,960.0,3.1,6.0,8.0,12.0,4.3,0.0,2.0,18.3,Credit Card,"Taxicab Insurance Agency, LLC",41.9442266,-87.65599818,41.89960211,-87.63330804
5/25/2021 10:00,5/25/2021 10:15,1380.0,13.3,43.0,,33.75,0.0,0.0,0.0,33.75,Unknown,"Taxicab Insurance Agency, LLC",41.76157791,-87.57278199,,
3/19/2021 19:00,3/19/2021 19:30,1860.0,0.8,56.0,8.0,37.25,8.3,0.0,4.0,49.55,Credit Card,Taxi Affiliation Services,41.79259236,-87.76961545,41.89960211,-87.63330804
4/19/2021 14:45,4/19/2021 15:00,540.0,1.5,,,7.75,0.0,0.0,0.0,7.75,Cash,Top Cab Affiliation,,,,
4/18/2021 18:15,4/18/2021 18:30,1440.0,12.8,76.0,6.0,33.0,7.5,0.0,4.0,45.0,Credit Card,Medallion Leasin,41.98026432,-87.9136246,41.9442266,-87.65599818
1/2/2021 17:45,1/2/2021 18:15,1680.0,14.1,76.0,6.0,36.75,10.0,0.0,4.0,50.75,Credit Card,U Taxicab,41.98026432,-87.9136246,41.9442266,-87.65599818
5/9/2021 10:00,5/9/2021 10:15,929.0,5.69,71.0,49.0,16.75,0.0,0.0,0.0,16.75,Prcard,Flash Cab,41.74420515,-87.65630599,41.70658788,-87.62336651
1/22/2021 17:00,1/22/2021 17:00,10.0,0.04,28.0,28.0,3.25,0.0,0.0,0.0,3.25,Cash,Flash Cab,41.87400538,-87.66351755,41.87400538,-87.66351755
1/21/2021 9:00,1/21/2021 9:15,300.0,0.8,28.0,28.0,5.75,2.0,0.0,0.0,7.75,Credit Card,Top Cab Affiliation,41.87400538,-87.66351755,41.87400538,-87.66351755
4/12/2021 13:00,4/12/2021 13:30,1800.0,17.7,76.0,8.0,43.75,0.0,0.0,4.0,47.75,Cash,Chicago Independents,41.98026432,-87.9136246,41.89960211,-87.63330804
2/9/2021 16:45,2/9/2021 17:00,840.0,7.2,32.0,3.0,20.25,4.15,0.0,0.0,24.4,Credit Card,Star North Management LLC,41.87886558,-87.62519214,41.96581197,-87.65587879
5/30/2021 14:30,5/30/2021 14:45,879.0,8.65,32.0,68.0,23.0,0.0,0.0,0.0,23.0,Prcard,Flash Cab,41.87886558,-87.62519214,41.77719626,-87.64249753
5/3/2021 7:45,5/3/2021 8:00,994.0,8.33,,,22.5,5.8,0.0,6.0,34.8,Credit Card,Flash Cab,,,,
3/30/2021 13:30,3/30/2021 13:30,360.0,1.1,8.0,8.0,6.25,1.5,0.0,0.0,7.75,Credit Card,Taxi Affiliation Services,41.89960211,-87.63330804,41.89960211,-87.63330804
5/23/2021 22:00,5/23/2021 22:45,1980.0,18.1,76.0,32.0,45.25,10.0,0.0,4.0,59.25,Credit Card,Top Cab Affiliation,41.98026432,-87.9136246,41.87886558,-87.62519214
2/24/2021 22:30,2/24/2021 22:45,1320.0,17.4,,,42.5,20.0,0.0,4.0,66.5,Credit Card,Top Cab Affiliation,,,,
4/15/2021 21:30,4/15/2021 21:30,599.0,4.68,28.0,35.0,14.25,0.0,0.0,0.0,14.25,Cash,Sun Taxi,41.87400538,-87.66351755,41.83511799,-87.61867777
2/6/2021 23:30,2/6/2021 23:45,801.0,4.6,,24.0,14.5,0.0,0.0,0.0,14.5,Cash,Flash Cab,,,41.90120699,-87.67635599
3/4/2021 11:15,3/4/2021 11:45,1419.0,11.05,51.0,67.0,30.0,0.0,0.0,0.0,30.0,Prcard,Flash Cab,41.69063335,-87.57005827,41.77592883,-87.66659627
5/24/2021 17:45,5/24/2021 18:15,1440.0,8.0,28.0,39.0,23.75,0.0,0.0,0.0,23.75,Credit Card,Taxi Affiliation Services,41.87400538,-87.66351755,41.80891628,-87.59618334
2/21/2021 18:00,2/21/2021 18:30,1701.0,11.14,76.0,,30.0,0.0,0.0,6.0,36.0,Cash,City Service,41.98026432,-87.9136246,,
5/28/2021 13:15,5/28/2021 13:30,399.0,1.86,6.0,3.0,7.75,0.0,0.0,0.0,7.75,Prcard,Flash Cab,41.9442266,-87.65599818,41.96581197,-87.65587879
